Date,return_1m,realized_growth_10y,trend_gap,price_to_trend,vol_12m,momentum_12m,drawdown_12m,wavelet_approx_energy,wavelet_detail_energy_1,wavelet_detail_energy_2,state,state_0_prob,state_1_prob,state_2_prob,regime_label
2001-06-01,-0.02503538942756467,0.12677059764663268,0.06677059764663268,0.52441684080177,0.1858218022778323,-0.15827029737876108,-0.1932555205630896,0.002990586837013564,0.0026372331139935946,0.0024426256473525786,1,0.06658381299639403,0.9334157207872221,4.662161703289514e-07,supportive_uptrend
2001-07-01,-0.010740149595403703,0.12062617202133152,0.060626172021331526,0.5041279652126862,0.1857938235546832,-0.15347733995691115,-0.20192007695750813,0.0012907889279992286,0.003067333077273566,0.0026532510920810513,0,0.9556490766797021,0.044350883923216046,3.9397018584944705e-08,fragile_downturn
2001-08-01,-0.06410840688075747,0.11106189976736225,0.05106189976736225,0.42909598464454923,0.17371081175526537,-0.25308370938727975,-0.21087918054978416,0.0021555244732268117,0.0023714423829344316,0.0033407909642931303,1,0.07115948005148338,0.9288403808155384,1.3913278885748468e-07,supportive_uptrend
2001-09-01,-0.08172340570563885,0.10376106320835321,0.04376106320835321,0.3356123938603277,0.18127325413159143,-0.2753688214284804,-0.271764430091604,0.003526926657277773,0.0028616871248158533,0.0016641714083932815,0,0.947925289948446,0.05207471000760601,4.412670777554824e-11,fragile_downturn
2001-10-01,0.018099111333141016,0.10444257142306967,0.04444257142306968,0.34527127050332584,0.18549963513641798,-0.25858401343507853,-0.22417843081639777,0.0034812292277381428,0.0024886856232784068,0.0021544005788962624,0,0.7547692855656961,0.24523071443176606,2.432915734921713e-12,fragile_downturn
2001-11-01,0.0751759041240454,0.11748300597725359,0.05748300597725359,0.4084989804224737,0.19818961994955547,-0.13346515572215922,-0.16585534291408477,0.0024054521859015474,0.0028134881359509604,0.0032735657103183558,1,0.2525884394798892,0.7474115430714607,1.7448802799833372e-08,supportive_uptrend
2001-12-01,0.0075738340889277556,0.10655813708442596,0.046558137084425966,0.4076064086522111,0.19849979979400242,-0.13042693172742603,-0.1595376696751506,0.001878366323388352,0.0025742007257853272,0.0036257828696517583,0,0.7600383578295234,0.23595470876416802,0.0040069334064253255,fragile_downturn
2002-01-01,-0.015573832456979853,0.10704828791715792,0.04704828791715793,0.38343525728470507,0.19242352243858998,-0.17262688919403268,-0.10003025950367606,0.00350320950093418,0.002742428440335178,0.0035985542106501634,1,0.01819947620316507,0.7574804138642551,0.22432010993272955,supportive_uptrend
2002-02-01,-0.020766211039727644,0.10367376520484806,0.04367376520484806,0.354230029360445,0.17309835568381304,-0.1074325912805284,-0.11871922106419164,0.0032410118120172467,0.0024684206597087107,0.0020395365587740437,2,0.19681656628724886,0.0037283783653695797,0.7994550553472933,transition
2002-03-01,0.03673889286207466,0.11011074729035997,0.05011074729035997,0.38160515413758045,0.16684265335587792,-0.011151949786979531,-0.08634194094546321,0.0014319276107184742,0.0028313613420612943,0.0029280732968660727,2,0.015082815350761244,0.18931560766563357,0.7956015769835282,transition
2002-04-01,-0.061417625919219065,0.10006606537570262,0.04006606537570262,0.3102729796067907,0.15432561502256154,-0.13809159347749456,-0.14245664983455453,0.001324359159135383,0.0027433396749454247,0.003684017156620209,0,0.6578876785073283,0.01510278553239639,0.327009535960434,fragile_downturn
2002-05-01,-0.009081481352177012,0.09895704732818777,0.03895704732818778,0.29328654429301615,0.15332203333560965,-0.15024441377776543,-0.12842417354685953,0.0014679013466744862,0.002891299707542699,0.002826951911774494,1,0.02373013720594596,0.6574434374538494,0.3188264253402894,supportive_uptrend
2002-06-01,-0.0724553538081798,0.0926339866523509,0.0326339866523509,0.2106895877971393,0.16445615850090295,-0.19157450842317858,-0.1827976327491868,0.0050695967657526445,0.002813318883117065,0.001622170374620213,0,0.9999535655018914,3.9062107607702825e-05,7.3723904877476165e-06,fragile_downturn
2002-07-01,-0.07900427514940767,0.07950161126279598,0.01950161126279598,0.1220147479057827,0.1756259886015953,-0.24736011342421726,-0.2059612309146842,0.004925483911098171,0.0025121406549429804,0.0032470897097443972,1,8.064260792678662e-06,0.9999918874879596,4.825128573318645e-08,supportive_uptrend
2002-08-01,0.004881433306494376,0.08265400177435334,0.02265400177435334,0.12026635267301966,0.17116567000795543,-0.1918787885836395,-0.20208518362062333,0.004413233326998814,0.002606902680053007,0.0016978742363522538,0,0.9999999943097464,5.50759704008802e-09,1.8287010238026925e-10,fragile_downturn
2002-09-01,-0.11002431825242787,0.06913817804775868,0.009138178047758683,-0.0018658614066184853,0.18473848265975626,-0.216784756865532,-0.2898752173162754,0.006391808071031284,0.0022747393391445037,0.0024879194763489723,1,1.1374921512103166e-10,0.9999999998863132,2.3230700810519544e-15,supportive_uptrend
2002-10-01,0.08644880033371405,0.07781292202737666,0.017812922027376665,0.07480404173685695,0.21048938526742486,-0.16420390526391204,-0.22848578176602818,0.004019992022432279,0.0036966882433087937,0.0013180694444089737,0,1.0,1.1837965124674526e-16,1.1702190195268497e-21,fragile_downturn
2002-11-01,0.05706962070498589,0.08058512582352395,0.020585125823523953,0.12384605631414658,0.2028430707575311,-0.17827896118154252,-0.1844557579629117,0.003653029175434701,0.0022751497495574896,0.0029105640687551964,1,0.000194824246167759,0.999805174282142,1.4715848381922957e-09,supportive_uptrend
2002-12-01,-0.06033257188502883,0.07280214074729607,0.012802140747296076,0.05576061941142996,0.2060734339670651,-0.23365963957103564,-0.23319882856589325,0.0015882404077279522,0.0035756683483415676,0.0021619171428894665,0,0.9999999999986358,1.5441025499943352e-13,1.0927960116704167e-12,fragile_downturn
2003-01-01,-0.02741469268304464,0.06907327129329044,0.009073271293290441,0.022397117381205867,0.2061177972573101,-0.2428773233269227,-0.2542204470297579,0.001805025174731616,0.0023456544829107673,0.004071531964929785,1,4.937515476703915e-07,0.9999995062463622,2.0544865608880125e-12,supportive_uptrend
2003-02-01,-0.01700360825687175,0.06612894834153682,0.006128948341536822,-8.890237698633285e-05,0.20616236287125092,-0.23996815911881453,-0.2669013903944488,0.0025125255877735176,0.003282615824614392,0.001316007276951241,0,1.0,1.685526984287985e-16,6.9334580457669e-17,fragile_downturn
2003-03-01,0.008357567684332823,0.06504185774516169,0.005041857745161693,0.002982759096322951,0.19933677349006015,-0.26077446914538016,-0.21240207437456426,0.0015185491661447634,0.0022616601595145604,0.004030457227661475,1,9.924733708212363e-07,0.999999007471653,5.509891867878801e-11,supportive_uptrend
2003-04-01,0.0810441071800323,0.07614087203701092,0.016140872037010923,0.07479498452790612,0.21952747669821604,-0.1485719036754053,-0.1407688116612985,0.0023134487215230224,0.0033319947010032823,0.0018972580814412086,0,0.9999999884353202,1.0590635558463712e-12,1.1563416648234855e-08,fragile_downturn
2003-05-01,0.050898709609522585,0.07907006570990593,0.019070065709905937,0.11809906152983185,0.22825675507268886,-0.09703505291860193,-0.02649974770631025,0.002844671652436554,0.0022420044843705594,0.0033269672022097382,1,2.1746596596356943e-05,0.997454675894885,0.0025235775084816022,supportive_uptrend
2003-06-01,0.011322214676852127,0.08020407910048166,0.020204079100481664,0.12292849421920149,0.2169260904695358,-0.01547756886187146,0.0,0.0024850318780552916,0.0031614723562668453,0.0019485845804378453,0,0.9487897846660848,3.7705334688698276e-08,0.05121017762858117,fragile_downturn
2003-07-01,0.016223701958536507,0.08252195702778486,0.022521957027784867,0.1324142095395766,0.19900370723569846,0.08631886406933265,0.0,0.0019336477796613218,0.002137393314351422,0.003799904032955785,1,1.1781409919010607e-06,0.8402420182313917,0.15975680362782013,supportive_uptrend
2003-08-01,0.017873203593487874,0.0807764908094053,0.0207764908094053,0.14365625250265257,0.1991731420376675,0.10036351120146048,0.0,0.001867356293324096,0.003158962343769822,0.0017171552641516048,2,0.12631723783130464,1.4930070786673796e-09,0.8736827606757006,transition
2003-09-01,-0.011944364585525724,0.08056272058395453,0.02056272058395453,0.12518315224614884,0.15396117448175847,0.22162929903003148,-0.011944364585525724,0.002958208469758781,0.0020797463423482985,0.0034467187870064107,2,3.057897938096088e-09,0.007960837428492589,0.9920391595136032,transition
2003-10-01,0.05496148663571665,0.08427508736765299,0.024275087367652992,0.17194477616114678,0.1413269132878335,0.1862242022142333,0.0,0.002606214626397869,0.0031769798163677394,0.0015865406608035146,2,5.130373433515438e-07,6.761123667850683e-14,0.9999994869628105,transition
2003-11-01,0.0071285040713728876,0.08645644486879855,0.026456444868798557,0.1721378731890315,0.1337646672336826,0.1301811941890041,0.0,0.001955645019540429,0.002176449953316155,0.0033458503552129698,2,1.8808063350154197e-10,2.244712390242085e-09,0.9999999975671017,transition
2003-12-01,0.05076554077889206,0.09075407717719863,0.030754077177198635,0.21441775224579018,0.1138549376713598,0.2638039993281984,0.0,0.002693144878153211,0.0030711429340934725,0.0016513043741051474,2,3.468883177154309e-09,4.9180880826301485e-14,0.9999999965311872,transition
2004-01-01,0.017276386950755285,0.08913497350963273,0.029134973509632733,0.2244312843962284,0.10158228009289892,0.3218768128393372,0.0,0.0023925096499445887,0.0020699972906793175,0.00309974158810529,2,3.978983683976409e-11,3.8956778029408625e-10,0.9999999995707185,transition
2004-02-01,0.01220897373761054,0.09378903059949839,0.03378903059949839,0.229095676134623,0.09254582942809352,0.36116020706746665,0.0,0.003008914516954271,0.002816310147051427,0.0016790961278349314,2,3.6138038718285085e-10,7.340380526446092e-13,0.9999999996380211,transition
2004-03-01,-0.01635891961786684,0.09711171816683306,0.03711171816683306,0.2048780539707895,0.10072504013095737,0.32779595211224977,-0.01635891961786684,0.002275290085560187,0.0018172887782152104,0.0029463162465408095,2,1.3506858448173716e-11,2.6568192219125214e-10,0.9999999997207851,transition
2004-04-01,-0.016790751960348183,0.09400056140085233,0.034000561400852336,0.18045797116079676,0.0871845808557048,0.20762996713599047,-0.03287499301657215,0.0019512855455467069,0.0025575813056866103,0.001639634791494323,2,6.3301687308759126e-12,5.5113212800842245e-14,0.9999999999936335,transition
2004-05-01,0.01208345009735412,0.09396665875800791,0.03396665875800792,0.1849848136068788,0.07850682581856246,0.16302579154758212,-0.021188786256784553,0.0020444376203101926,0.0017991665327239093,0.002978962421175412,2,2.4406965311336374e-14,4.952038414883617e-14,1.0,transition
2004-06-01,0.017988998771432563,0.09889899192485974,0.03889899192485974,0.19495486145890517,0.07864400170273993,0.17069262782997696,-0.003580952535293447,0.0021268433102724815,0.00253487055711291,0.0015406883080134218,2,2.715358642296e-14,8.745740340840185e-16,1.0,transition
2004-07-01,-0.034290519520026264,0.091681438459702,0.031681438459702005,0.1527527006333198,0.09182056887951398,0.11250009938220318,-0.03774867933250803,0.002179986073295756,0.0017992944174962133,0.003052620469560137,2,8.290099771388996e-13,1.6258833195110254e-12,0.9999999999977263,transition
2004-08-01,0.0022873503233691306,0.08790809732319715,0.027908097323197156,0.14801604932872792,0.09154464274719801,0.09546530246373708,-0.03554767346301679,0.0025267304614302447,0.002434856988997551,0.0016153806756893548,2,5.204660319574877e-13,6.6038829993332135e-15,0.9999999999995453,transition
2004-09-01,0.009363875526838816,0.0918933855107198,0.031893385510719796,0.15001025219364905,0.0889375318560414,0.11908992122305384,-0.026516661925754303,0.002310351207141342,0.001588638561776927,0.003004233629626303,2,9.149683792325058e-15,1.2951134308373115e-14,1.0,transition
2004-10-01,0.014014243690939843,0.09116175561446394,0.031161755614463937,0.15665695767266818,0.07446204344160327,0.07565359917540881,-0.012874029196912162,0.002865216631160285,0.0023385429260451823,0.0014603688595177624,2,2.65567203666603e-15,2.049090821024274e-16,1.0,transition
2004-11-01,0.03859493629597055,0.09972532822357127,0.03972532822357128,0.1866040306621004,0.08118602790488828,0.10926100968833663,0.0,0.0021492429990381226,0.001528703005166791,0.0027265087519339924,2,7.221566497726722e-17,4.793204420823294e-17,1.0,transition
